年龄,工作年,居住年,收入,负债率,信用卡负债,其他负债,违约,教育水平_2,教育水平_3,教育水平_4,教育水平_5
0.5176719841679946,2.0443600032101856,-0.7734310540457258,0.173807032067674,-1.0341775100310582,-0.18833241288904562,-0.7753558422745312,0.0,0,0,0,0
1.518004320724506,1.2933881296548069,1.863979306164327,-0.07066367613200138,-0.6826442029632009,-0.45626402409718675,-0.37649888396745745,0.0,0,0,0,0
-0.8577849785972084,-0.8093331163002538,-0.3338626606773836,-0.532441680509166,-0.038166473338795824,-0.5299236792685568,-0.270659726973242,0.0,0,0,0,0
-0.7327434365276445,-0.05836124274487505,-0.3338626606773836,-0.5052782684869799,-0.0674609155944505,-0.5438137424885195,-0.2477223127591556,0.0,0,0,0,0
-1.7330757730841557,-1.1097218657224055,-0.9199538518351732,-0.8040758007310275,1.1336112168873953,-0.6195138313211463,-0.1277936556270704,1.0,1,0,0,0
-1.2329096048059,-1.2599162404334812,-0.9199538518351732,-0.36946120837604907,1.075022332376086,0.2770678337585021,0.13190089613691247,0.0,0,0,1,0
1.2679212365853783,0.09183313196620072,2.596593295111564,0.6355850364448385,-0.5215247705570996,-0.3996953624518762,0.2608237767054544,0.0,1,0,0,0
1.0178381524462503,2.494943127343413,1.863979306164327,0.49976797633390785,0.9431973422256391,-0.2844897384661988,2.0314672587661597,0.0,0,0,0,0
-0.23257726824938882,0.542416256099428,-0.0408170650984889,0.3367875042007909,1.1922001013987047,0.7229630460367766,1.3777971886392426,0.0,1,0,0,0
-1.1078680627363362,-0.9595274910113296,-1.0664766496246205,-0.2336441482651183,0.5770168140299544,-0.6369963802882201,0.6055824688419695,0.0,0,1,0,0
1.2679212365853783,-0.8093331163002538,0.9848425194276428,-0.6954221526422829,-1.1952969424371596,-0.6841842426404239,-0.8344222389665024,0.0,0,0,0,0
-0.6077018944580805,-1.1097218657224055,0.25222853048040583,-0.6410953285979106,0.035069632300341116,-0.1958829620809093,-0.573994619513999,0.0,0,0,0,0
-0.9828265206667723,-0.9595274910113296,-0.18733986288793628,-0.532441680509166,-0.6240553184518913,-0.39262894393195424,-0.675422594923599,0.0,0,1,0,0
-1.2329096048059,-0.05836124274487505,-0.6269082562562784,-0.5052782684869799,0.6063112562856093,-0.25264385902717623,-0.05744835856566471,0.0,0,0,0,0
-1.2329096048059,-0.05836124274487505,-1.0664766496246205,-0.2879709723094906,-1.0781191734145403,-0.6973431504651031,-0.6449622636669867,0.0,0,0,0,0
-1.1078680627363362,-0.3587499921670266,-0.18733986288793628,-0.016336852087629077,2.3053889071135862,2.123254099754069,0.7886991273048024,0.0,1,0,0,0
-0.6077018944580805,0.2420275066772765,-0.6269082562562784,-0.6410953285979106,0.855314015458675,-0.06793738042275986,-0.28164540026726853,0.0,1,0,0,0
-0.3576188103189527,0.542416256099428,-1.0664766496246205,0.2281338561120463,0.6063112562856093,0.775734706246244,0.4629141128474735,0.0,1,0,0,0
-0.8577849785972084,-1.1097218657224055,-0.0408170650984889,-0.5867685045535382,1.001786226736949,-0.10185581146029973,-0.0888540733807505,1.0,1,0,0,0
1.2679212365853783,2.1945543779212615,-0.480385458466831,0.11948020802330168,-0.8877052987527844,-0.4699387082084614,-0.46137899697419926,0.0,0,0,0,0
-1.482992688945028,-0.20855561745595083,-0.9199538518351732,-0.3966246203982352,-0.5361719916849271,-0.5743267275312304,-0.41057831869212613,0.0,0,0,0,0
-0.1075357261798249,1.2933881296548069,-0.7734310540457258,0.3639509162229771,-0.3311108958953436,0.12006779926735502,-0.04440036206492928,0.0,0,0,0,0
0.8927966103766865,-0.20855561745595083,2.1570249017432217,-0.12499050017637368,-0.8291164142414749,-0.289268698601522,-0.6428251128041053,0.0,1,0,0,0
0.5176719841679946,1.5937768790769584,-0.480385458466831,0.06515338397892938,0.41589738162385315,0.17800100092363097,0.3952407106308659,0.0,0,0,0,0
-1.1078680627363362,-1.2599162404334812,-1.212999447414068,-0.8584026247753999,-0.40434700153448055,-0.5909477600635513,-0.7028350679897652,1.0,0,0,0,0
-1.7330757730841557,-1.2599162404334812,-1.0664766496246205,-0.8040758007310275,-0.5068775494292723,-0.6628617108802904,-0.6449634803768433,0.0,1,0,0,0
0.01750581588973902,0.6926106308105038,0.9848425194276428,-0.2879709723094906,-0.8437636353693022,-0.5299472953988954,-0.5824264188193045,0.0,0,0,0,0
1.518004320724506,-0.6591387415891781,-0.9199538518351732,-0.532441680509166,0.020422411172513782,-0.6763059015594602,-0.14475459102619853,0.0,0,0,0,0
-1.482992688945028,-1.2599162404334812,-0.9199538518351732,-0.6682587406200967,0.16689462245078768,-0.3674182524728704,-0.43797436617523017,1.0,1,0,0,0
0.01750581588973902,1.4435825043658825,-0.9199538518351732,-0.09782708815418753,-0.41899422266230785,-0.6368915246695166,-0.04724989654877142,0.0,0,0,0,0
-0.1075357261798249,-0.9595274910113296,0.3987513282698532,-0.5596050925313522,0.34266127598471624,-0.462995565888907,-0.14646406837453246,1.0,0,0,0,0
1.3929627786549421,-1.1097218657224055,0.5452741260593006,-0.6954221526422829,0.5477223717742997,-0.3515746629512969,-0.32468164460030746,0.0,0,0,0,0
1.3929627786549421,1.143193754943731,1.424410912795985,0.173807032067674,0.3866029393681985,0.6983115845441115,0.18791335108915544,1.0,0,0,0,0
0.3926304420984308,-0.8093331163002538,1.424410912795985,-0.5596050925313522,-0.9609414043919212,-0.5865433517553986,-0.7436937058571953,0.0,0,1,0,0
0.6427135262375586,-0.8093331163002538,-0.9199538518351732,-0.4781148564647937,-0.11140257897793276,-0.47245146447649056,-0.289421392959939,0.0,1,0,0,0
0.26758890002886687,-1.1097218657224055,-0.7734310540457258,-0.5867685045535382,0.7088418041804009,0.11693535573924045,-0.3757615577944394,1.0,0,0,0,0
0.01750581588973902,0.09183313196620072,-1.0664766496246205,-0.3151343843316768,-0.7705275297301653,-0.545888183377464,-0.5341382463908324,0.0,0,0,0,0
0.5176719841679946,1.143193754943731,0.691796923848748,0.6355850364448385,-1.1513552790536772,-0.23240955855304643,-0.7494034210361235,0.0,1,0,0,0
0.6427135262375586,1.4435825043658825,-0.3338626606773836,1.4776508091326093,-1.13670805792585,-0.032379045294506116,-0.6214980140850509,0.0,0,1,0,0
1.8931289469331978,0.2420275066772765,1.7174565083748796,0.9343825686888863,0.2840723914734066,0.4371285187415344,1.284465808969492,0.0,0,1,0,0
-0.4826603523885166,0.09183313196620072,0.25222853048040583,-0.4781148564647937,-1.1513552790536772,-0.7112426601372014,-0.7403437994448818,0.0,0,0,0,0
-0.7327434365276445,0.6926106308105038,-1.0664766496246205,-0.09782708815418753,-0.41899422266230785,-0.045296123944517895,-0.4282394706136502,1.0,0,0,0,0
0.26758890002886687,-0.6591387415891781,-1.212999447414068,-0.6139319165757244,0.31336683372906154,-0.3229235736244829,-0.3273158214395551,0.0,0,0,0,0
-0.23257726824938882,-0.6591387415891781,0.10570573269095848,0.2552972681342325,-0.47758310717361746,0.28636786588585084,-0.41613259918689083,0.0,1,0,0,0
-1.1078680627363362,-0.5089443668781023,-0.18733986288793628,-0.4781148564647937,-0.3604053381509984,-0.2499799595249798,-0.5774823183175571,0.0,1,0,0,0
-0.3576188103189527,0.39222188138835223,-0.3338626606773836,0.7985655085779555,1.9099139366622468,2.93092575733488,2.025180518937803,1.0,1,0,0,0
-0.8577849785972084,-0.9595274910113296,-0.7734310540457258,-0.6139319165757244,-0.5654664339405817,-0.645480238951066,-0.5393530648356433,1.0,1,0,0,0
0.5176719841679946,1.5937768790769584,-0.0408170650984889,0.010826559934557077,-0.16999146348924238,0.4544844852499932,-0.4221966811115146,0.0,0,0,0,0
-0.8577849785972084,-0.05836124274487505,-0.7734310540457258,-0.3966246203982352,-0.3018164536396889,-0.029000049365656394,-0.6108986461704522,1.0,1,0,0,0
-0.7327434365276445,-1.1097218657224055,-0.9199538518351732,-0.6954221526422829,1.2214945436543598,-0.4649509814809448,0.028176380873234024,1.0,0,0,0,0
-0.1075357261798249,-0.8093331163002538,-0.0408170650984889,-0.6682587406200967,1.8806194944065922,-0.07161063333562881,0.11888848839947876,0.0,1,0,0,0
-0.8577849785972084,-0.5089443668781023,0.10570573269095848,-0.3151343843316768,1.983150042301384,0.7300611101713524,0.5884481522882951,0.0,1,0,0,0
1.518004320724506,2.6451375020544887,1.863979306164327,1.4776508091326093,0.37195571824037116,1.4305929969223383,1.5693705889594383,0.0,0,0,0,0
1.0178381524462503,-1.1097218657224055,-0.480385458466831,-0.532441680509166,0.04971685342816846,-0.016529787901651362,-0.5538355622571515,0.0,0,0,1,0
0.7677550683071225,0.6926106308105038,0.25222853048040583,-0.04350026410981523,-1.2538858269484692,-0.7002148719142793,-0.7243282476042272,0.0,0,0,0,0
1.518004320724506,0.6926106308105038,2.4500704973221166,0.14664362004548784,1.983150042301384,1.0320018383575336,1.6246992529723476,0.0,0,0,0,0
-1.3579511468754641,-0.9595274910113296,-1.0664766496246205,-0.6682587406200967,-1.4150052593545703,-0.7219350993093151,-0.8995387254197479,0.0,0,0,0,0
-0.7327434365276445,-1.1097218657224055,0.10570573269095848,-0.7769123887088414,-0.5215247705570996,-0.6595375043738263,-0.6315912306993599,0.0,0,0,0,0
-0.23257726824938882,0.8428050055215796,-0.9199538518351732,-0.2336441482651183,-1.1220608367980227,-0.6397226263745105,-0.698191494822565,0.0,0,0,0,0
0.14254735795930293,0.9929993802326553,0.25222853048040583,-0.179317324220746,-1.0341775100310582,-0.4095758790629481,-0.7594120763154082,0.0,0,0,0,0
-1.1078680627363362,-0.6591387415891781,-0.7734310540457258,-0.5052782684869799,0.035069632300341116,0.4338600463026694,-0.819858221984611,1.0,0,0,0,0
-0.4826603523885166,0.39222188138835223,0.5452741260593006,-0.016336852087629077,0.9871390056091214,0.559771806816057,0.5636686393515198,0.0,0,0,0,0
0.26758890002886687,-0.20855561745595083,-0.7734310540457258,-0.36946120837604907,1.3679667549326338,0.5400570612093767,0.1572084611513936,0.0,0,0,0,0
0.01750581588973902,-0.6591387415891781,1.13136531721709,-0.45095144444260754,0.10830573793947806,0.1370997524675679,-0.520760521518995,0.0,0,0,1,0
-1.1078680627363362,-0.6591387415891781,-0.7734310540457258,-0.6954221526422829,-0.7119386452188556,-0.5832961338338384,-0.6986374189849596,0.0,0,0,0,0
0.6427135262375586,0.2420275066772765,0.9848425194276428,-0.016336852087629077,1.2507889859100145,0.21723400593257397,1.030647965812237,0.0,0,0,0,0
-0.7327434365276445,-0.5089443668781023,-0.6269082562562784,-0.26080756028730445,0.31336683372906154,0.9150283108547073,-0.6342272326033923,1.0,1,0,0,0
0.26758890002886687,-0.5089443668781023,1.2778881150065375,-0.45095144444260754,2.100327811324003,-0.06997686943880312,0.8122734891287486,0.0,0,1,0,0
-0.3576188103189527,0.542416256099428,0.5452741260593006,-0.4781148564647937,-1.0781191734145403,-0.6789339045435419,-0.7185659097240069,0.0,0,0,0,0
-1.482992688945028,-1.2599162404334812,-1.0664766496246205,-0.7769123887088414,2.554391666286652,0.2315104290448766,-0.11951577011860784,1.0,1,0,0,0
-0.3576188103189527,-0.8093331163002538,0.25222853048040583,-0.6139319165757244,-0.5947608761962365,-0.7088574309730008,-0.5125300876949346,0.0,0,0,0,0
-1.2329096048059,-1.1097218657224055,-0.3338626606773836,-0.8312392127532137,0.16689462245078768,-0.5585133666564903,-0.5229658081338386,1.0,0,0,0,0
0.3926304420984308,-0.5089443668781023,-0.480385458466831,0.2281338561120463,0.04971685342816846,-0.025441570846233136,0.35470237163315055,0.0,0,0,0,0
-0.3576188103189527,-1.2599162404334812,-0.3338626606773836,-0.7497489766866552,-0.6533497607075461,-0.5937363527339355,-0.7028642690263205,1.0,1,0,0,0
0.7677550683071225,-0.9595274910113296,-1.212999447414068,-0.8312392127532137,2.3493305704970684,0.19228828745588952,-0.3266481519058197,1.0,0,1,0,0
0.14254735795930293,1.2933881296548069,-0.3338626606773836,0.2281338561120463,-0.8584108564971296,-0.3903731311620093,-0.4286665357732696,0.0,0,0,0,0
0.8927966103766865,0.6926106308105038,-1.212999447414068,0.9887093927332586,-1.019530288903231,-0.1126190990234293,-0.5071625721631372,0.0,0,1,0,0
0.7677550683071225,0.8428050055215796,-0.0408170650984889,0.173807032067674,-0.43364144379013536,-0.29630158221636305,-0.057316953901166444,0.0,0,0,0,0
-0.7327434365276445,-0.6591387415891781,0.10570573269095848,-0.7225855646644691,-0.5801136550684092,-0.41208249513708933,-0.773310857183277,0.0,1,0,0,0
0.3926304420984308,-0.6591387415891781,-0.3338626606773836,-0.3966246203982352,-0.14069702123358743,-0.10466990955144968,-0.45844246773562,1.0,0,1,0,0
0.5176719841679946,2.0443600032101856,0.10570573269095848,1.8307751654210294,-1.1220608367980227,-0.2675163532692257,-0.3368390094861101,0.0,0,0,0,0
0.14254735795930293,-0.3587499921670266,0.10570573269095848,-0.532441680509166,-0.2871692325118613,-0.7195083057557186,-0.2830129821459357,0.0,0,0,0,0
-0.23257726824938882,-0.05836124274487505,-0.18733986288793628,-0.5052782684869799,-0.6533497607075461,-0.36690814405755623,-0.6901618181248212,0.0,0,0,0,0
0.8927966103766865,1.89416562849911,0.3987513282698532,2.0480824615985185,-1.0488247311588856,-0.0888858326783295,-0.20458143137846063,0.0,1,0,0,0
0.7677550683071225,2.0443600032101856,1.2778881150065375,0.7985655085779555,1.9538556000457292,3.931163341696801,1.44946383260477,0.0,1,0,0,0
0.6427135262375586,-0.05836124274487505,1.2778881150065375,-0.4781148564647937,-0.9755886255197487,-0.48144448690943714,-0.7861310247633891,0.0,0,0,0,0
2.2682535731418896,0.09183313196620072,1.424410912795985,0.11948020802330168,0.13760018019513273,0.21842425890164047,0.15993389122987622,1.0,0,0,0,0
-0.8577849785972084,-0.6591387415891781,-0.18733986288793628,-0.532441680509166,0.47448626613516276,-0.12203059928597616,-0.2565428508636018,0.0,0,0,0,0
0.14254735795930293,0.542416256099428,0.691796923848748,0.39111432824516323,-0.34575811702317094,0.07890960731320773,-0.01181078855950261,0.0,1,0,0,0
-0.1075357261798249,0.09183313196620072,0.691796923848748,-0.016336852087629077,-0.023519252210968487,-0.20568837939750448,0.11215673694111965,0.0,1,0,0,0
1.2679212365853783,-0.9595274910113296,-0.480385458466831,-0.179317324220746,-0.7851747508579926,-0.517152075981431,-0.4884629583791199,0.0,0,1,0,0
0.3926304420984308,-0.3587499921670266,-1.212999447414068,-0.12499050017637368,-0.19928590574489705,-0.6079622373273136,0.09867954603851616,0.0,0,0,0,0
-1.7330757730841557,-1.2599162404334812,-0.9199538518351732,-0.5867685045535382,-0.37505255927882575,-0.34012178438227963,-0.6216342855889749,0.0,0,1,0,0
0.8927966103766865,0.542416256099428,0.3987513282698532,0.14664362004548784,1.6316167352335262,0.40546117724787184,1.655880484818916,0.0,0,0,0,0
2.1432120310723257,1.143193754943731,2.4500704973221166,0.49976797633390785,-0.2432275691283793,0.14750785343040457,0.17640327584699236,0.0,0,0,0,0
-1.2329096048059,-0.6591387415891781,-0.3338626606773836,-0.3422977963538629,-0.7412330874745104,-0.4727953153342208,-0.5763434778919055,0.0,1,0,0,0
-0.1075357261798249,0.09183313196620072,0.10570573269095848,0.526931388356094,-0.5947608761962365,0.2617315187166021,-0.3455147591176369,0.0,1,0,0,0
0.6427135262375586,0.9929993802326553,1.13136531721709,0.7442386845335832,-1.0048830677754035,-0.24609935698773774,-0.4893365560560621,0.0,1,0,0,0
-0.4826603523885166,-1.2599162404334812,-0.6269082562562784,-0.5052782684869799,0.37195571824037116,-0.21958883371481625,-0.21014057871265115,1.0,1,0,0,0
-1.2329096048059,-1.1097218657224055,-1.212999447414068,-0.6954221526422829,-0.5215247705570996,-0.5109929891891188,-0.6661147645216385,1.0,0,0,0,0
1.2679212365853783,0.542416256099428,1.5709337105854322,-0.2336441482651183,-0.11140257897793276,-0.09957638256001612,-0.2694825601871117,0.0,0,0,0,0
-1.482992688945028,-0.8093331163002538,-1.212999447414068,-0.7225855646644691,-0.272522011384034,-0.6018584122799939,-0.5297276731611452,1.0,0,0,0,0
-0.1075357261798249,-0.3587499921670266,-0.7734310540457258,-0.5052782684869799,3.667580472001533,0.20257689079921273,1.3658612649473167,1.0,0,0,1,0
-0.4826603523885166,-0.9595274910113296,-0.6269082562562784,-0.6410953285979106,0.35730849711254353,-0.2177873952925863,-0.41266619280582084,1.0,0,0,0,0
-0.8577849785972084,-0.5089443668781023,0.10570573269095848,-0.6410953285979106,-1.0927663945423678,-0.6674413508755558,-0.7855859387476927,0.0,0,0,0,0
0.7677550683071225,-0.20855561745595083,0.3987513282698532,-0.07066367613200138,-0.8584108564971296,-0.4058143018226127,-0.5659442587486955,0.0,0,0,0,0
0.5176719841679946,-0.20855561745595083,-0.9199538518351732,0.6084216244226525,0.40125016049602585,-0.2536149543067003,1.44946383260477,1.0,1,0,0,0
-0.7327434365276445,0.09183313196620072,-0.7734310540457258,-0.26080756028730445,-1.297827490331951,-0.6737893667105769,-0.815565669611001,0.0,1,0,0,0
-1.7330757730841557,-0.5089443668781023,-1.0664766496246205,-0.5596050925313522,-0.1846386846170697,-0.5605538003177472,-0.35739593086602184,0.0,0,0,0,0
0.7677550683071225,1.5937768790769584,-0.9199538518351732,0.6084216244226525,-0.6533497607075461,-0.02217309840736808,-0.1888384225456543,0.0,1,0,0,0
-1.1078680627363362,-1.1097218657224055,-0.18733986288793628,-0.5052782684869799,-1.0781191734145403,-0.586586333112615,-0.7868592256124837,0.0,0,0,1,0
-0.23257726824938882,-0.5089443668781023,0.25222853048040583,-0.7497489766866552,0.3866029393681985,-0.26876328495110485,-0.5234092988765202,0.0,0,0,0,0
1.2679212365853783,1.4435825043658825,1.5709337105854322,-0.2879709723094906,1.0457278901204308,-0.47489809557957163,0.7554829482232961,0.0,1,0,0,0
0.5176719841679946,1.2933881296548069,1.7174565083748796,0.39111432824516323,0.5037807083908175,0.423204448293884,0.8249996658724488,0.0,0,0,0,0
-1.3579511468754641,-0.20855561745595083,-0.9199538518351732,-0.6682587406200967,-0.5801136550684092,-0.4881991725088892,-0.6859650816524079,0.0,0,0,0,0
-0.7327434365276445,-0.3587499921670266,-0.18733986288793628,0.30962409217860476,-1.1806497213093323,-0.5199605062012996,-0.6864989131019321,0.0,1,0,0,0
-0.9828265206667723,-1.1097218657224055,-1.212999447414068,-0.6139319165757244,0.31336683372906154,-0.5990717089000367,-0.14947542526928442,0.0,1,0,0,0
0.6427135262375586,0.6926106308105038,-0.9199538518351732,-0.4781148564647937,-0.6387025395797187,-0.27809637966092754,-0.7211976531435418,0.0,0,0,0,0
-0.7327434365276445,-0.05836124274487505,0.25222853048040583,-0.5867685045535382,-0.5215247705570996,-0.5120056488580388,-0.5839430476553886,0.0,0,0,0,0
-0.7327434365276445,-0.6591387415891781,-0.7734310540457258,-0.2336441482651183,-0.5361719916849271,-0.18590750862587613,-0.5402674222927771,1.0,1,0,0,0
-1.3579511468754641,-1.2599162404334812,-0.9199538518351732,-0.8040758007310275,0.8406667943308475,-0.2573746422566086,-0.45834938943160036,1.0,0,0,0,0
-0.9828265206667723,0.09183313196620072,-0.3338626606773836,-0.016336852087629077,1.1043167746317406,0.6130781362163905,0.6388430578332368,1.0,0,0,0,0
0.7677550683071225,1.143193754943731,2.0105021039537743,2.4283702299091248,-0.8584108564971296,-0.13057491524248904,0.48811095726501613,0.0,0,1,0,0
-0.4826603523885166,0.39222188138835223,-0.0408170650984889,-0.5596050925313522,-0.16999146348924238,-0.6671570126662787,-0.2811386406120506,0.0,0,0,0,0
0.7677550683071225,1.143193754943731,1.2778881150065375,0.6084216244226525,-0.7119386452188556,-0.5221851456791977,0.05043487098741277,0.0,0,0,0,0
0.8927966103766865,-0.5089443668781023,-0.7734310540457258,-0.12499050017637368,-1.0048830677754035,-0.5658815993221399,-0.614340718354393,0.0,1,0,0,0
-0.8577849785972084,-1.1097218657224055,-0.7734310540457258,-0.532441680509166,0.31336683372906154,-0.5556142504961213,-0.06430816873641675,0.0,0,0,1,0
-0.6077018944580805,-0.9595274910113296,-0.0408170650984889,-0.5596050925313522,-0.038166473338795824,0.10223289763562904,-0.7081885913582132,0.0,0,0,1,0
-0.6077018944580805,0.39222188138835223,-1.0664766496246205,-0.3422977963538629,-0.272522011384034,-0.4116956629221427,-0.2944804725431223,0.0,0,0,0,0
-0.4826603523885166,-0.05836124274487505,-0.6269082562562784,-0.04350026410981523,-0.3311108958953436,0.07922134023367745,-0.3831080519077777,0.0,0,0,0,0
1.2679212365853783,0.9929993802326553,0.8383197216381953,0.14664362004548784,1.1482584380152228,-0.0012964391880278077,1.4059031863235942,0.0,1,0,0,0
1.0178381524462503,0.6926106308105038,2.1570249017432217,0.8257289206001417,-0.609408097324064,0.2822369323670194,-0.17438877629027077,1.0,0,0,0,0
0.14254735795930293,-0.6591387415891781,0.25222853048040583,-0.6139319165757244,0.8846084577143297,-0.10693705806395729,-0.19356473198309423,0.0,0,0,0,0
-0.8577849785972084,-0.05836124274487505,-0.3338626606773836,-0.4237880324204214,-0.44828866491796265,-0.44403653645306274,-0.4598094412593589,0.0,0,0,0,0
-0.9828265206667723,-0.8093331163002538,-0.480385458466831,-0.3422977963538629,0.4305446027516805,0.03776086181119583,-0.1021149941063673,0.0,1,0,0,0
0.14254735795930293,0.6926106308105038,-0.7734310540457258,-0.179317324220746,1.3093778704213237,0.5889670117858727,0.49559007275270933,0.0,0,1,0,0
-0.23257726824938882,0.542416256099428,0.3987513282698532,-0.36946120837604907,0.15224740132296033,0.26023047747227956,-0.47047755328084784,0.0,0,0,0,0
2.3932951152114534,0.09183313196620072,-0.9199538518351732,-0.4781148564647937,0.664900140796919,0.002168519455254554,-0.1436790195130831,1.0,0,0,0,0
-0.23257726824938882,0.09183313196620072,-0.6269082562562784,-0.45095144444260754,0.518427929518645,-0.09676889698536097,-0.12315616600915243,1.0,0,0,0,0
-0.4826603523885166,0.09183313196620072,-0.480385458466831,-0.532441680509166,-0.8437636353693022,-0.5873344921217425,-0.6686607298962923,0.0,0,0,0,0
-1.7330757730841557,-0.6591387415891781,-1.212999447414068,-0.532441680509166,-0.19928590574489705,-0.06270404593972162,-0.658545612504567,0.0,0,0,0,0
-0.8577849785972084,-0.5089443668781023,0.10570573269095848,-0.04350026410981523,-0.22858034800055196,-0.3685518267291242,-0.0010538567184916945,0.0,0,1,0,0
-0.4826603523885166,-0.9595274910113296,-1.0664766496246205,-0.532441680509166,-0.5068775494292723,-0.6001674973477487,-0.478498104654668,1.0,1,0,0,0
-0.3576188103189527,-0.05836124274487505,-0.3338626606773836,-0.532441680509166,-0.9023525198806118,-0.5797083713127953,-0.7052064355000165,0.0,0,0,0,0
0.01750581588973902,-1.1097218657224055,-0.0408170650984889,-0.5867685045535382,0.3280140548568889,-0.4546354557490355,-0.19747462910684604,1.0,1,0,0,0
0.6427135262375586,0.6926106308105038,0.3987513282698532,1.5319776331769817,1.2654362070378415,2.2072774575632392,3.0396446045770578,1.0,1,0,0,0
-1.6080342310145919,-0.6591387415891781,-0.9199538518351732,-0.5867685045535382,0.7820779098195378,0.03900212562179375,-0.28907098052127705,1.0,0,0,0,0
0.5176719841679946,-0.6591387415891781,0.10570573269095848,-0.20648073624293214,-0.5508192128127544,-0.17729234427834745,-0.5372986502430015,0.0,0,0,0,0
0.7677550683071225,0.8428050055215796,-0.7734310540457258,-0.04350026410981523,-1.2538858269484692,-0.5670217860948884,-0.8101050757751841,0.0,0,0,1,0
-0.1075357261798249,1.143193754943731,0.10570573269095848,0.9072191566667002,-0.9169997410084392,0.08562603478151126,-0.4967365854030849,0.0,0,0,0,0
-0.7327434365276445,-0.20855561745595083,0.10570573269095848,-0.6410953285979106,-0.0821081367222781,-0.4737305140956302,-0.4485950265123169,0.0,0,0,0,0
-0.4826603523885166,-0.6591387415891781,0.25222853048040583,-0.4781148564647937,0.15224740132296033,-0.5962906733913608,-0.056363053373697534,0.0,0,0,0,0
-0.3576188103189527,-1.1097218657224055,-1.212999447414068,-0.6954221526422829,-0.7998219719858201,-0.5850531739310317,-0.7340071745124098,1.0,0,0,0,0
-0.3576188103189527,0.8428050055215796,-0.18733986288793628,0.7442386845335832,-0.21393312687272437,1.0381949323775335,-0.11735915189802278,0.0,0,0,0,0
-0.23257726824938882,-0.3587499921670266,0.8383197216381953,-0.6682587406200967,-0.40434700153448055,-0.4659711983115732,-0.6236272563338654,0.0,0,0,0,0
-1.1078680627363362,-0.3587499921670266,-1.212999447414068,-0.6410953285979106,0.005775190044686446,-0.39342811378261316,-0.46015863698816445,0.0,0,0,0,0
